event_id,intervention_type,policy_category,creator_tier,minutes_from_event,ccv
EVT_03588,audio_mute,hate_speech,Nano,12,103
EVT_03588,audio_mute,hate_speech,Nano,13,101
EVT_03588,audio_mute,hate_speech,Nano,14,104
EVT_03588,audio_mute,hate_speech,Nano,15,107
EVT_01202,content_warning_overlay,minor_safety,Micro,-5,1550
EVT_01202,content_warning_overlay,minor_safety,Micro,-4,1560
EVT_01202,content_warning_overlay,minor_safety,Micro,-3,1525
EVT_01202,content_warning_overlay,minor_safety,Micro,-2,1476
EVT_01202,content_warning_overlay,minor_safety,Micro,-1,1482
EVT_01202,content_warning_overlay,minor_safety,Micro,0,1527
EVT_01202,content_warning_overlay,minor_safety,Micro,1,1481
EVT_01202,content_warning_overlay,minor_safety,Micro,2,1472
EVT_01202,content_warning_overlay,minor_safety,Micro,3,1352
EVT_01202,content_warning_overlay,minor_safety,Micro,4,1223
EVT_01202,content_warning_overlay,minor_safety,Micro,5,1170
EVT_01202,content_warning_overlay,minor_safety,Micro,6,1264
EVT_01202,content_warning_overlay,minor_safety,Micro,7,1192
EVT_01202,content_warning_overlay,minor_safety,Micro,8,1203
EVT_01202,content_warning_overlay,minor_safety,Micro,9,1176
EVT_01202,content_warning_overlay,minor_safety,Micro,10,1256
EVT_01202,content_warning_overlay,minor_safety,Micro,11,1227
EVT_01202,content_warning_overlay,minor_safety,Micro,12,1192
EVT_01202,content_warning_overlay,minor_safety,Micro,13,1189
EVT_01202,content_warning_overlay,minor_safety,Micro,14,1231
EVT_01202,content_warning_overlay,minor_safety,Micro,15,1227
EVT_04104,escalated_review_flag,violent_graphic,Nano,-5,314
EVT_04104,escalated_review_flag,violent_graphic,Nano,-4,312
EVT_04104,escalated_review_flag,violent_graphic,Nano,-3,305
EVT_04104,escalated_review_flag,violent_graphic,Nano,-2,302
EVT_04104,escalated_review_flag,violent_graphic,Nano,-1,306
EVT_04104,escalated_review_flag,violent_graphic,Nano,0,304
EVT_04104,escalated_review_flag,violent_graphic,Nano,1,304
EVT_04104,escalated_review_flag,violent_graphic,Nano,2,300
EVT_04104,escalated_review_flag,violent_graphic,Nano,3,291
EVT_04104,escalated_review_flag,violent_graphic,Nano,4,296
EVT_04104,escalated_review_flag,violent_graphic,Nano,5,287
EVT_04104,escalated_review_flag,violent_graphic,Nano,6,283
EVT_04104,escalated_review_flag,violent_graphic,Nano,7,286
EVT_04104,escalated_review_flag,violent_graphic,Nano,8,289
EVT_04104,escalated_review_flag,violent_graphic,Nano,9,288
EVT_04104,escalated_review_flag,violent_graphic,Nano,10,291
EVT_04104,escalated_review_flag,violent_graphic,Nano,11,294
EVT_04104,escalated_review_flag,violent_graphic,Nano,12,297
EVT_04104,escalated_review_flag,violent_graphic,Nano,13,290
EVT_04104,escalated_review_flag,violent_graphic,Nano,14,283
EVT_04104,escalated_review_flag,violent_graphic,Nano,15,289
EVT_02653,stream_pause,violent_graphic,Mid,-5,4822
EVT_02653,stream_pause,violent_graphic,Mid,-4,5224
EVT_02653,stream_pause,violent_graphic,Mid,-3,5267
EVT_02653,stream_pause,violent_graphic,Mid,-2,5067
EVT_02653,stream_pause,violent_graphic,Mid,-1,5099
EVT_02653,stream_pause,violent_graphic,Mid,0,4995
EVT_02653,stream_pause,violent_graphic,Mid,1,4739
EVT_02653,stream_pause,violent_graphic,Mid,2,4276
EVT_02653,stream_pause,violent_graphic,Mid,3,4159
EVT_02653,stream_pause,violent_graphic,Mid,4,3810
EVT_02653,stream_pause,violent_graphic,Mid,5,3655
EVT_02653,stream_pause,violent_graphic,Mid,6,3632
EVT_02653,stream_pause,violent_graphic,Mid,7,3840
EVT_02653,stream_pause,violent_graphic,Mid,8,3748
EVT_02653,stream_pause,violent_graphic,Mid,9,3695
EVT_02653,stream_pause,violent_graphic,Mid,10,3651
EVT_02653,stream_pause,violent_graphic,Mid,11,3853
EVT_02653,stream_pause,violent_graphic,Mid,12,3696
EVT_02653,stream_pause,violent_graphic,Mid,13,3740
EVT_02653,stream_pause,violent_graphic,Mid,14,3722
EVT_02653,stream_pause,violent_graphic,Mid,15,3688
EVT_02018,audio_mute,spam_fake_engagement,Nano,-5,180
EVT_02018,audio_mute,spam_fake_engagement,Nano,-4,170
EVT_02018,audio_mute,spam_fake_engagement,Nano,-3,172
EVT_02018,audio_mute,spam_fake_engagement,Nano,-2,181
EVT_02018,audio_mute,spam_fake_engagement,Nano,-1,188
EVT_02018,audio_mute,spam_fake_engagement,Nano,0,181
EVT_02018,audio_mute,spam_fake_engagement,Nano,1,163
EVT_02018,audio_mute,spam_fake_engagement,Nano,2,145
EVT_02018,audio_mute,spam_fake_engagement,Nano,3,137
EVT_02018,audio_mute,spam_fake_engagement,Nano,4,117
EVT_02018,audio_mute,spam_fake_engagement,Nano,5,106
EVT_02018,audio_mute,spam_fake_engagement,Nano,6,104
EVT_02018,audio_mute,spam_fake_engagement,Nano,7,104
EVT_02018,audio_mute,spam_fake_engagement,Nano,8,103
EVT_02018,audio_mute,spam_fake_engagement,Nano,9,104
EVT_02018,audio_mute,spam_fake_engagement,Nano,10,104
EVT_02018,audio_mute,spam_fake_engagement,Nano,11,102
EVT_02018,audio_mute,spam_fake_engagement,Nano,12,101
EVT_02018,audio_mute,spam_fake_engagement,Nano,13,96
EVT_02018,audio_mute,spam_fake_engagement,Nano,14,105
EVT_02018,audio_mute,spam_fake_engagement,Nano,15,110
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,-5,1510
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,-4,1488
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,-3,1446
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,-2,1522
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,-1,1473
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,0,1524
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,1,1428
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,2,1413
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,3,1388
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,4,1348
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,5,1343
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,6,1372
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,7,1349
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,8,1258
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,9,1403
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,10,1324
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,11,1391
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,12,1375
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,13,1437
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,14,1405
EVT_03493,caption_text_removal,illegal_regulated_goods,Micro,15,1363
EVT_01874,audio_mute,minor_safety,Macro,-5,29858
EVT_01874,audio_mute,minor_safety,Macro,-4,31874
EVT_01874,audio_mute,minor_safety,Macro,-3,29150
EVT_01874,audio_mute,minor_safety,Macro,-2,30674
EVT_01874,audio_mute,minor_safety,Macro,-1,30381
EVT_01874,audio_mute,minor_safety,Macro,0,30291
EVT_01874,audio_mute,minor_safety,Macro,1,28606
EVT_01874,audio_mute,minor_safety,Macro,2,26396
EVT_01874,audio_mute,minor_safety,Macro,3,24450
EVT_01874,audio_mute,minor_safety,Macro,4,22145
EVT_01874,audio_mute,minor_safety,Macro,5,20205
EVT_01874,audio_mute,minor_safety,Macro,6,20077
EVT_01874,audio_mute,minor_safety,Macro,7,19691
EVT_01874,audio_mute,minor_safety,Macro,8,20167
EVT_01874,audio_mute,minor_safety,Macro,9,19801
EVT_01874,audio_mute,minor_safety,Macro,10,19832
EVT_01874,audio_mute,minor_safety,Macro,11,20175
EVT_01874,audio_mute,minor_safety,Macro,12,20380
EVT_01874,audio_mute,minor_safety,Macro,13,20544
EVT_01874,audio_mute,minor_safety,Macro,14,21153
EVT_01874,audio_mute,minor_safety,Macro,15,20363
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,-5,146
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,-4,146
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,-3,144
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,-2,146
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,-1,150
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,0,146
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,1,143
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,2,137
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,3,140
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,4,130
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,5,123
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,6,128
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,7,126
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,8,127
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,9,126
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,10,133
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,11,129
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,12,130
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,13,129
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,14,130
EVT_01338,caption_text_removal,illegal_regulated_goods,Nano,15,134
EVT_00175,content_warning_overlay,minor_safety,Micro,-5,519
EVT_00175,content_warning_overlay,minor_safety,Micro,-4,500
EVT_00175,content_warning_overlay,minor_safety,Micro,-3,535
EVT_00175,content_warning_overlay,minor_safety,Micro,-2,529
EVT_00175,content_warning_overlay,minor_safety,Micro,-1,523
EVT_00175,content_warning_overlay,minor_safety,Micro,0,526
EVT_00175,content_warning_overlay,minor_safety,Micro,1,492
EVT_00175,content_warning_overlay,minor_safety,Micro,2,468
EVT_00175,content_warning_overlay,minor_safety,Micro,3,439
EVT_00175,content_warning_overlay,minor_safety,Micro,4,407
EVT_00175,content_warning_overlay,minor_safety,Micro,5,397
EVT_00175,content_warning_overlay,minor_safety,Micro,6,370
EVT_00175,content_warning_overlay,minor_safety,Micro,7,408
EVT_00175,content_warning_overlay,minor_safety,Micro,8,393
EVT_00175,content_warning_overlay,minor_safety,Micro,9,366
EVT_00175,content_warning_overlay,minor_safety,Micro,10,382
EVT_00175,content_warning_overlay,minor_safety,Micro,11,383
EVT_00175,content_warning_overlay,minor_safety,Micro,12,388
EVT_00175,content_warning_overlay,minor_safety,Micro,13,374
EVT_00175,content_warning_overlay,minor_safety,Micro,14,384
EVT_00175,content_warning_overlay,minor_safety,Micro,15,383
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,-5,265
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,-4,263
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,-3,277
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,-2,257
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,-1,273
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,0,274
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,1,259
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,2,249
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,3,244
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,4,224
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,5,214
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,6,214
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,7,223
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,8,224
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,9,211
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,10,224
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,11,224
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,12,228
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,13,223
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,14,222
EVT_03324,content_warning_overlay,illegal_regulated_goods,Nano,15,229
EVT_01593,escalated_review_flag,minor_safety,Nano,-5,370
EVT_01593,escalated_review_flag,minor_safety,Nano,-4,387
EVT_01593,escalated_review_flag,minor_safety,Nano,-3,373
EVT_01593,escalated_review_flag,minor_safety,Nano,-2,364
EVT_01593,escalated_review_flag,minor_safety,Nano,-1,351
EVT_01593,escalated_review_flag,minor_safety,Nano,0,359
EVT_01593,escalated_review_flag,minor_safety,Nano,1,344
EVT_01593,escalated_review_flag,minor_safety,Nano,2,343
EVT_01593,escalated_review_flag,minor_safety,Nano,3,340
EVT_01593,escalated_review_flag,minor_safety,Nano,4,325
EVT_01593,escalated_review_flag,minor_safety,Nano,5,322
EVT_01593,escalated_review_flag,minor_safety,Nano,6,316
EVT_01593,escalated_review_flag,minor_safety,Nano,7,313
EVT_01593,escalated_review_flag,minor_safety,Nano,8,316
EVT_01593,escalated_review_flag,minor_safety,Nano,9,320
EVT_01593,escalated_review_flag,minor_safety,Nano,10,319
EVT_01593,escalated_review_flag,minor_safety,Nano,11,319
EVT_01593,escalated_review_flag,minor_safety,Nano,12,314
EVT_01593,escalated_review_flag,minor_safety,Nano,13,317
EVT_01593,escalated_review_flag,minor_safety,Nano,14,337
EVT_01593,escalated_review_flag,minor_safety,Nano,15,330
EVT_02862,escalated_review_flag,violent_graphic,Mid,-5,4418
EVT_02862,escalated_review_flag,violent_graphic,Mid,-4,4294
EVT_02862,escalated_review_flag,violent_graphic,Mid,-3,4632
EVT_02862,escalated_review_flag,violent_graphic,Mid,-2,4745
EVT_02862,escalated_review_flag,violent_graphic,Mid,-1,4550
EVT_02862,escalated_review_flag,violent_graphic,Mid,0,4716
EVT_02862,escalated_review_flag,violent_graphic,Mid,1,4504
EVT_02862,escalated_review_flag,violent_graphic,Mid,2,4360
EVT_02862,escalated_review_flag,violent_graphic,Mid,3,4320
EVT_02862,escalated_review_flag,violent_graphic,Mid,4,4079
EVT_02862,escalated_review_flag,violent_graphic,Mid,5,3978
EVT_02862,escalated_review_flag,violent_graphic,Mid,6,4069
EVT_02862,escalated_review_flag,violent_graphic,Mid,7,4012
EVT_02862,escalated_review_flag,violent_graphic,Mid,8,4195
EVT_02862,escalated_review_flag,violent_graphic,Mid,9,4089
EVT_02862,escalated_review_flag,violent_graphic,Mid,10,4089
EVT_02862,escalated_review_flag,violent_graphic,Mid,11,4032
EVT_02862,escalated_review_flag,violent_graphic,Mid,12,4122
EVT_02862,escalated_review_flag,violent_graphic,Mid,13,4019
EVT_02862,escalated_review_flag,violent_graphic,Mid,14,4079
EVT_02862,escalated_review_flag,violent_graphic,Mid,15,3975
EVT_00497,audio_mute,minor_safety,Micro,-5,1921
EVT_00497,audio_mute,minor_safety,Micro,-4,1879
EVT_00497,audio_mute,minor_safety,Micro,-3,1973
EVT_00497,audio_mute,minor_safety,Micro,-2,1996
EVT_00497,audio_mute,minor_safety,Micro,-1,1905
EVT_00497,audio_mute,minor_safety,Micro,0,1865
EVT_00497,audio_mute,minor_safety,Micro,1,1777
EVT_00497,audio_mute,minor_safety,Micro,2,1794
EVT_00497,audio_mute,minor_safety,Micro,3,1717
EVT_00497,audio_mute,minor_safety,Micro,4,1678
EVT_00497,audio_mute,minor_safety,Micro,5,1671
EVT_00497,audio_mute,minor_safety,Micro,6,1578
EVT_00497,audio_mute,minor_safety,Micro,7,1577
EVT_00497,audio_mute,minor_safety,Micro,8,1605
EVT_00497,audio_mute,minor_safety,Micro,9,1646
EVT_00497,audio_mute,minor_safety,Micro,10,1638
EVT_00497,audio_mute,minor_safety,Micro,11,1588
EVT_00497,audio_mute,minor_safety,Micro,12,1651
EVT_00497,audio_mute,minor_safety,Micro,13,1582
EVT_00497,audio_mute,minor_safety,Micro,14,1597
EVT_00497,audio_mute,minor_safety,Micro,15,1627
EVT_03168,content_warning_overlay,hate_speech,Nano,-5,237
EVT_03168,content_warning_overlay,hate_speech,Nano,-4,247
EVT_03168,content_warning_overlay,hate_speech,Nano,-3,243
EVT_03168,content_warning_overlay,hate_speech,Nano,-2,253
EVT_03168,content_warning_overlay,hate_speech,Nano,-1,240
EVT_03168,content_warning_overlay,hate_speech,Nano,0,241
EVT_03168,content_warning_overlay,hate_speech,Nano,1,232
EVT_03168,content_warning_overlay,hate_speech,Nano,2,212
EVT_03168,content_warning_overlay,hate_speech,Nano,3,205
EVT_03168,content_warning_overlay,hate_speech,Nano,4,185
EVT_03168,content_warning_overlay,hate_speech,Nano,5,157
EVT_03168,content_warning_overlay,hate_speech,Nano,6,172
EVT_03168,content_warning_overlay,hate_speech,Nano,7,172
EVT_03168,content_warning_overlay,hate_speech,Nano,8,172
EVT_03168,content_warning_overlay,hate_speech,Nano,9,160
EVT_03168,content_warning_overlay,hate_speech,Nano,10,167
EVT_03168,content_warning_overlay,hate_speech,Nano,11,168
EVT_03168,content_warning_overlay,hate_speech,Nano,12,167
EVT_03168,content_warning_overlay,hate_speech,Nano,13,180
EVT_03168,content_warning_overlay,hate_speech,Nano,14,172
EVT_03168,content_warning_overlay,hate_speech,Nano,15,173
EVT_03941,audio_mute,illegal_regulated_goods,Nano,-5,422
EVT_03941,audio_mute,illegal_regulated_goods,Nano,-4,423
EVT_03941,audio_mute,illegal_regulated_goods,Nano,-3,375
EVT_03941,audio_mute,illegal_regulated_goods,Nano,-2,408
EVT_03941,audio_mute,illegal_regulated_goods,Nano,-1,399
EVT_03941,audio_mute,illegal_regulated_goods,Nano,0,419
EVT_03941,audio_mute,illegal_regulated_goods,Nano,1,385
EVT_03941,audio_mute,illegal_regulated_goods,Nano,2,357
EVT_03941,audio_mute,illegal_regulated_goods,Nano,3,310
EVT_03941,audio_mute,illegal_regulated_goods,Nano,4,295
EVT_03941,audio_mute,illegal_regulated_goods,Nano,5,277
EVT_03941,audio_mute,illegal_regulated_goods,Nano,6,279
EVT_03941,audio_mute,illegal_regulated_goods,Nano,7,274
EVT_03941,audio_mute,illegal_regulated_goods,Nano,8,260
EVT_03941,audio_mute,illegal_regulated_goods,Nano,9,282
EVT_03941,audio_mute,illegal_regulated_goods,Nano,10,280
EVT_03941,audio_mute,illegal_regulated_goods,Nano,11,275
EVT_03941,audio_mute,illegal_regulated_goods,Nano,12,260
EVT_03941,audio_mute,illegal_regulated_goods,Nano,13,285
EVT_03941,audio_mute,illegal_regulated_goods,Nano,14,275
EVT_03941,audio_mute,illegal_regulated_goods,Nano,15,283
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,-5,5865
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,-4,6123
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,-3,5831
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,-2,5851
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,-1,6130
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,0,5776
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,1,5738
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,2,5410
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,3,5106
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,4,5013
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,5,4883
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,6,4972
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,7,4999
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,8,4806
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,9,4738
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,10,4829
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,11,4741
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,12,4867
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,13,4866
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,14,5003
EVT_02831,escalated_review_flag,illegal_regulated_goods,Mid,15,4673
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,-5,1897
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,-4,1897
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,-3,2008
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,-2,1875
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,-1,1952
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,0,1935
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,1,1890
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,2,1784
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,3,1676
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,4,1562
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,5,1423
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,6,1506
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,7,1522
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,8,1446
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,9,1465
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,10,1526
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,11,1534
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,12,1488
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,13,1509
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,14,1465
EVT_03428,content_warning_overlay,illegal_regulated_goods,Micro,15,1594
EVT_02828,escalated_review_flag,violent_graphic,Macro,-5,28497
EVT_02828,escalated_review_flag,violent_graphic,Macro,-4,30135
EVT_02828,escalated_review_flag,violent_graphic,Macro,-3,29622
EVT_02828,escalated_review_flag,violent_graphic,Macro,-2,30800
EVT_02828,escalated_review_flag,violent_graphic,Macro,-1,28949
EVT_02828,escalated_review_flag,violent_graphic,Macro,0,29689
EVT_02828,escalated_review_flag,violent_graphic,Macro,1,28134
EVT_02828,escalated_review_flag,violent_graphic,Macro,2,27479
EVT_02828,escalated_review_flag,violent_graphic,Macro,3,28468
EVT_02828,escalated_review_flag,violent_graphic,Macro,4,26544
EVT_02828,escalated_review_flag,violent_graphic,Macro,5,26954
EVT_02828,escalated_review_flag,violent_graphic,Macro,6,27731
EVT_02828,escalated_review_flag,violent_graphic,Macro,7,27618
EVT_02828,escalated_review_flag,violent_graphic,Macro,8,26826
EVT_02828,escalated_review_flag,violent_graphic,Macro,9,26322
EVT_02828,escalated_review_flag,violent_graphic,Macro,10,27610
EVT_02828,escalated_review_flag,violent_graphic,Macro,11,28149
EVT_02828,escalated_review_flag,violent_graphic,Macro,12,27005
EVT_02828,escalated_review_flag,violent_graphic,Macro,13,26965
EVT_02828,escalated_review_flag,violent_graphic,Macro,14,27174
EVT_02828,escalated_review_flag,violent_graphic,Macro,15,27867
EVT_00803,audio_mute,minor_safety,Micro,-5,561
EVT_00803,audio_mute,minor_safety,Micro,-4,522
EVT_00803,audio_mute,minor_safety,Micro,-3,518
EVT_00803,audio_mute,minor_safety,Micro,-2,580
EVT_00803,audio_mute,minor_safety,Micro,-1,540
EVT_00803,audio_mute,minor_safety,Micro,0,544
EVT_00803,audio_mute,minor_safety,Micro,1,493
EVT_00803,audio_mute,minor_safety,Micro,2,463
EVT_00803,audio_mute,minor_safety,Micro,3,425
EVT_00803,audio_mute,minor_safety,Micro,4,376
EVT_00803,audio_mute,minor_safety,Micro,5,349
EVT_00803,audio_mute,minor_safety,Micro,6,328
EVT_00803,audio_mute,minor_safety,Micro,7,331
EVT_00803,audio_mute,minor_safety,Micro,8,337
EVT_00803,audio_mute,minor_safety,Micro,9,342
EVT_00803,audio_mute,minor_safety,Micro,10,341
EVT_00803,audio_mute,minor_safety,Micro,11,328
EVT_00803,audio_mute,minor_safety,Micro,12,346
EVT_00803,audio_mute,minor_safety,Micro,13,340
EVT_00803,audio_mute,minor_safety,Micro,14,340
EVT_00803,audio_mute,minor_safety,Micro,15,348
EVT_03008,escalated_review_flag,minor_safety,Nano,-5,220
EVT_03008,escalated_review_flag,minor_safety,Nano,-4,219
EVT_03008,escalated_review_flag,minor_safety,Nano,-3,209
EVT_03008,escalated_review_flag,minor_safety,Nano,-2,237
EVT_03008,escalated_review_flag,minor_safety,Nano,-1,229
EVT_03008,escalated_review_flag,minor_safety,Nano,0,226
EVT_03008,escalated_review_flag,minor_safety,Nano,1,214
EVT_03008,escalated_review_flag,minor_safety,Nano,2,195
EVT_03008,escalated_review_flag,minor_safety,Nano,3,194
EVT_03008,escalated_review_flag,minor_safety,Nano,4,190
EVT_03008,escalated_review_flag,minor_safety,Nano,5,181
EVT_03008,escalated_review_flag,minor_safety,Nano,6,178
EVT_03008,escalated_review_flag,minor_safety,Nano,7,177
EVT_03008,escalated_review_flag,minor_safety,Nano,8,183
EVT_03008,escalated_review_flag,minor_safety,Nano,9,178
EVT_03008,escalated_review_flag,minor_safety,Nano,10,184
EVT_03008,escalated_review_flag,minor_safety,Nano,11,180
EVT_03008,escalated_review_flag,minor_safety,Nano,12,178
EVT_03008,escalated_review_flag,minor_safety,Nano,13,178
EVT_03008,escalated_review_flag,minor_safety,Nano,14,179
EVT_03008,escalated_review_flag,minor_safety,Nano,15,186
EVT_02123,stream_pause,adult_nudity_sexual,Micro,-5,1636
EVT_02123,stream_pause,adult_nudity_sexual,Micro,-4,1622
EVT_02123,stream_pause,adult_nudity_sexual,Micro,-3,1708
EVT_02123,stream_pause,adult_nudity_sexual,Micro,-2,1689
EVT_02123,stream_pause,adult_nudity_sexual,Micro,-1,1721
EVT_02123,stream_pause,adult_nudity_sexual,Micro,0,1690
EVT_02123,stream_pause,adult_nudity_sexual,Micro,1,1592
EVT_02123,stream_pause,adult_nudity_sexual,Micro,2,1562
EVT_02123,stream_pause,adult_nudity_sexual,Micro,3,1507
EVT_02123,stream_pause,adult_nudity_sexual,Micro,4,1417
EVT_02123,stream_pause,adult_nudity_sexual,Micro,5,1354
EVT_02123,stream_pause,adult_nudity_sexual,Micro,6,1370
EVT_02123,stream_pause,adult_nudity_sexual,Micro,7,1463
EVT_02123,stream_pause,adult_nudity_sexual,Micro,8,1385
EVT_02123,stream_pause,adult_nudity_sexual,Micro,9,1443
EVT_02123,stream_pause,adult_nudity_sexual,Micro,10,1390
EVT_02123,stream_pause,adult_nudity_sexual,Micro,11,1437
EVT_02123,stream_pause,adult_nudity_sexual,Micro,12,1441
EVT_02123,stream_pause,adult_nudity_sexual,Micro,13,1446
EVT_02123,stream_pause,adult_nudity_sexual,Micro,14,1430
EVT_02123,stream_pause,adult_nudity_sexual,Micro,15,1467
EVT_03979,content_warning_overlay,minor_safety,Nano,-5,173
EVT_03979,content_warning_overlay,minor_safety,Nano,-4,180
EVT_03979,content_warning_overlay,minor_safety,Nano,-3,164
EVT_03979,content_warning_overlay,minor_safety,Nano,-2,173
EVT_03979,content_warning_overlay,minor_safety,Nano,-1,173
EVT_03979,content_warning_overlay,minor_safety,Nano,0,169
EVT_03979,content_warning_overlay,minor_safety,Nano,1,169
EVT_03979,content_warning_overlay,minor_safety,Nano,2,159
EVT_03979,content_warning_overlay,minor_safety,Nano,3,157
EVT_03979,content_warning_overlay,minor_safety,Nano,4,149
EVT_03979,content_warning_overlay,minor_safety,Nano,5,155
EVT_03979,content_warning_overlay,minor_safety,Nano,6,149
EVT_03979,content_warning_overlay,minor_safety,Nano,7,156
EVT_03979,content_warning_overlay,minor_safety,Nano,8,151
EVT_03979,content_warning_overlay,minor_safety,Nano,9,150
EVT_03979,content_warning_overlay,minor_safety,Nano,10,148
EVT_03979,content_warning_overlay,minor_safety,Nano,11,147
